-,1E+12,user,dim1,dim2,dim3
2058402448_GBSSS_contig04443,1746,GBS_Metagenome,49.324114,327.31881,79.40758
2058371307_GBSSS_contig04234,1745,GBS_Metagenome,456.39545,-62.649825,-102.31403
2058399766_GBSSS_contig04425,1745,GBS_Metagenome,-143.11682,128.26716,23.113503
2058403252_GBSSS_contig04449,1745,GBS_Metagenome,18.885804,290.74535,87.45821
2058403520_GBSSS_contig04451,1745,GBS_Metagenome,-82.77983,-243.9437,68.04364
2058401509_GBSSS_contig04437,1744,GBS_Metagenome,-541.4871,21.047635,-255.23204
2058403386_GBSSS_contig04450,1744,GBS_Metagenome,-152.94335,-212.15719,130.44661
2058354297_GBSSS_contig04013,1743,GBS_Metagenome,209.40115,-32.865595,-24.868102
2058404325_GBSSS_contig04456,1743,GBS_Metagenome,149.2442,264.04385,39.109861
2058402984_GBSSS_contig04447,1742,GBS_Metagenome,-20.39149,230.70684,90.31386
2058404727_GBSSS_contig04459,1742,GBS_Metagenome,-128.57558,-222.38034,109.38151
2058404995_GBSSS_contig04461,1742,GBS_Metagenome,-42.508585,228.25068,90.67611
2058405666_GBSSS_contig04465,1741,GBS_Metagenome,-43.775606,270.78485,100.08621
2058405800_GBSSS_contig04466,1741,GBS_Metagenome,-287.20888,-230.27795,49.037009
2058400704_GBSSS_contig04044,1740,GBS_Metagenome,321.32961,-74.15058,-67.979856
2058404057_GBSSS_contig04454,1740,GBS_Metagenome,-104.42278,82.87503,55.979
2058405398_GBSSS_contig04463,1739,GBS_Metagenome,-431.84414,-271.96778,68.250679
2058404861_GBSSS_contig04460,1738,GBS_Metagenome,24.751482,228.77631,75.11406
2058406202_GBSSS_contig04469,1738,GBS_Metagenome,-111.6031,103.69212,52.838534
2058406470_GBSSS_contig04471,1738,GBS_Metagenome,-499.86552,-10.844071,-228.7012
2058406739_GBSSS_contig04472,1738,GBS_Metagenome,341.39091,-45.691107,26.224149
2058396414_GBSSS_contig04402,1737,GBS_Metagenome,-179.62595,-202.1243,108.29021
2058405934_GBSSS_contig04467,1737,GBS_Metagenome,-340.50359,-265.65448,153.52218
2058406068_GBSSS_contig04468,1736,GBS_Metagenome,-514.36091,53.473056,-247.74078
2058406336_GBSSS_contig04470,1736,GBS_Metagenome,-129.99007,69.64545,105.87234
2058406873_GBSSS_contig04473,1736,GBS_Metagenome,-188.62123,-217.26985,99.79858
2058357672_GBSSS_contig04143,1734,GBS_Metagenome,133.67732,-35.445536,-93.27087
2058407007_GBSSS_contig04474,1734,GBS_Metagenome,-185.25444,5.1104221,48.629385
2058407409_GBSSS_contig04477,1734,GBS_Metagenome,415.70053,-52.302173,-110.67679
2058407677_GBSSS_contig04479,1734,GBS_Metagenome,38.973067,240.12002,86.48108
2058413593_GBSSS_contig03568,1734,GBS_Metagenome,-86.08047,198.96359,110.29312
2058408348_GBSSS_contig04483,1733,GBS_Metagenome,205.86482,-42.983892,-50.78822
2058408482_GBSSS_contig04484,1733,GBS_Metagenome,56.702555,229.51152,105.08099
2058408616_GBSSS_contig04485,1733,GBS_Metagenome,294.66024,-31.265577,65.177119
2058407141_GBSSS_contig04475,1732,GBS_Metagenome,-299.30572,-227.83859,74.66032
2058407543_GBSSS_contig04478,1732,GBS_Metagenome,-174.64188,-34.798617,-27.352668
2058408750_GBSSS_contig04486,1732,GBS_Metagenome,11.831603,82.87055,79.88162
2058415079_GBSSS_contig04078,1732,GBS_Metagenome,-203.69398,-210.75957,131.12568
2058405532_GBSSS_contig04464,1731,GBS_Metagenome,-371.65905,-301.21945,146.7998
2058409152_GBSSS_contig04490,1731,GBS_Metagenome,380.49116,-52.744265,-109.61391
2058407811_GBSSS_contig04480,1730,GBS_Metagenome,-133.31682,-175.00196,109.29282
2058409689_GBSSS_contig04493,1730,GBS_Metagenome,171.86533,-48.077274,-43.481977
2058409420_GBSSS_contig04492,1728,GBS_Metagenome,-302.29101,-239.75413,164.20474
2058356997_GBSSS_contig04139,1727,GBS_Metagenome,23.986256,172.7411,133.12775
2058409018_GBSSS_contig04488,1727,GBS_Metagenome,177.19023,-11.436628,78.66425
2058409823_GBSSS_contig04494,1727,GBS_Metagenome,-11.906944,255.31828,58.358552
2058409957_GBSSS_contig04495,1727,GBS_Metagenome,-82.44131,-213.03009,81.90581
2058410091_GBSSS_contig04496,1727,GBS_Metagenome,-194.47204,-157.65624,105.07133
2058410359_GBSSS_contig04498,1727,GBS_Metagenome,-57.365931,173.6448,102.20707
2058410761_GBSSS_contig04501,1727,GBS_Metagenome,52.155684,3.5737555,-9.341451
2058407945_GBSSS_contig04481,1726,GBS_Metagenome,110.95196,42.445655,-40.308198
2058408884_GBSSS_contig04487,1726,GBS_Metagenome,229.12834,58.517865,-22.969163
2058351193_GBSSS_contig04504,1725,GBS_Metagenome,-180.0127,-224.78743,60.018329
2058404593_GBSSS_contig04458,1725,GBS_Metagenome,-177.11113,-138.0813,111.70873
2058410493_GBSSS_contig04499,1725,GBS_Metagenome,-100.63137,207.97812,90.55711
2058381163_GBSSS_contig04506,1724,GBS_Metagenome,261.96422,-63.235452,38.980606
2058396145_GBSSS_contig04507,1724,GBS_Metagenome,274.55253,25.726526,-69.630512
2058410225_GBSSS_contig04497,1724,GBS_Metagenome,-16.295307,260.11132,95.65451
2058414000_GBSSS_contig04510,1723,GBS_Metagenome,-389.57632,-263.53894,147.22365
2058351058_GBSSS_contig04503,1722,GBS_Metagenome,417.61097,-66.639692,-158.21547
2058351328_GBSSS_contig04513,1722,GBS_Metagenome,-82.06996,240.87056,63.578172
2058355783_GBSSS_contig04516,1722,GBS_Metagenome,-202.26598,-181.95856,82.30544
2058411030_GBSSS_contig04508,1722,GBS_Metagenome,-10.067834,196.44443,57.638721
2058412515_GBSSS_contig04509,1722,GBS_Metagenome,-360.55334,25.438658,-145.39399
2058416970_GBSSS_contig04512,1722,GBS_Metagenome,344.45894,-59.471489,38.583811
2058352813_GBSSS_contig04514,1721,GBS_Metagenome,286.2846,-59.905853,15.790901
2058354298_GBSSS_contig04515,1721,GBS_Metagenome,201.06597,-80.33417,36.292452
2058357268_GBSSS_contig04517,1721,GBS_Metagenome,0.52679711,128.56165,31.624642
2058363208_GBSSS_contig04521,1721,GBS_Metagenome,73.16274,33.514334,53.729431
2058366178_GBSSS_contig04505,1721,GBS_Metagenome,476.07497,-101.43105,-161.85253
2058353082_GBSSS_contig04112,1720,GBS_Metagenome,567.1995,-93.77816,-238.79786
2058358753_GBSSS_contig04518,1720,GBS_Metagenome,-6.2411307,272.51133,100.11841
2058360238_GBSSS_contig04519,1720,GBS_Metagenome,-257.7351,-188.93035,-3.8800629
2058407408_GBSSS_contig03976,1720,GBS_Metagenome,333.76938,56.694155,-18.353384
2058361315_GBSSS_contig03168,1719,GBS_Metagenome,217.9954,-37.278822,-60.741758
2058364693_GBSSS_contig04523,1719,GBS_Metagenome,-175.13482,-246.29605,103.40456
2058366313_GBSSS_contig04524,1719,GBS_Metagenome,79.12254,29.343321,-2.0946079
2058415485_GBSSS_contig04511,1719,GBS_Metagenome,-332.43637,-299.99977,164.62341
2058361723_GBSSS_contig04520,1718,GBS_Metagenome,-209.4722,-148.55757,112.35546
2058372253_GBSSS_contig04528,1718,GBS_Metagenome,-190.04818,-252.77042,90.28327
2058373738_GBSSS_contig04529,1718,GBS_Metagenome,285.46056,-73.3425,-95.18075
2058403789_GBSSS_contig04452,1718,GBS_Metagenome,-209.57503,9.832305,-25.619027
2058375223_GBSSS_contig04530,1717,GBS_Metagenome,-42.866173,207.39474,99.59467
2058379678_GBSSS_contig04533,1716,GBS_Metagenome,-95.7208,95.24375,82.31867
2058405264_GBSSS_contig04462,1716,GBS_Metagenome,-267.26406,4.4451596,-25.834242
2058367798_GBSSS_contig04525,1715,GBS_Metagenome,70.00175,248.87569,112.29043
2058378193_GBSSS_contig04532,1715,GBS_Metagenome,-31.1633,210.74319,50.818166
2058381298_GBSSS_contig04534,1715,GBS_Metagenome,399.73745,-36.936585,-122.63559
2058382783_GBSSS_contig04535,1715,GBS_Metagenome,105.44198,259.75299,37.312947
2058390208_GBSSS_contig04540,1715,GBS_Metagenome,-163.8077,-260.8046,108.37575
2058393178_GBSSS_contig04542,1715,GBS_Metagenome,403.45074,-50.011388,-117.77535
2058410627_GBSSS_contig04500,1715,GBS_Metagenome,-478.86846,48.890212,-276.21552
2058385753_GBSSS_contig04537,1714,GBS_Metagenome,191.68261,50.647821,-80.33193
2058387238_GBSSS_contig04538,1714,GBS_Metagenome,-36.451961,213.78959,62.448778
2058388723_GBSSS_contig04539,1712,GBS_Metagenome,-335.62452,-262.15658,178.14132
2058394663_GBSSS_contig04543,1712,GBS_Metagenome,326.6858,-39.536742,-78.41932
2058399230_GBSSS_contig04546,1712,GBS_Metagenome,-91.33747,-272.524,112.48937
2058400705_GBSSS_contig04547,1712,GBS_Metagenome,372.94334,-79.66945,-129.31471
2058402180_GBSSS_contig04548,1712,GBS_Metagenome,364.82586,-39.6214,-119.91308
2058397755_GBSSS_contig04545,1711,GBS_Metagenome,323.40805,-86.59007,63.71526
2058403655_GBSSS_contig04549,1711,GBS_Metagenome,-240.85747,-209.76284,42.335601
2058405529_GBSSS_contig02963,1711,GBS_Metagenome,-8.686965,270.19188,74.18719
2058406605_GBSSS_contig04551,1710,GBS_Metagenome,331.29341,-89.78067,51.506847
2058408080_GBSSS_contig04552,1710,GBS_Metagenome,269.9088,-61.653606,58.688406
2058405130_GBSSS_contig04550,1709,GBS_Metagenome,-138.76807,-199.58127,100.74351
2058409555_GBSSS_contig04553,1709,GBS_Metagenome,406.644,-120.1697,34.449128
2058411975_GBSSS_contig04560,1709,GBS_Metagenome,405.70425,-35.562723,-86.28186
2058411165_GBSSS_contig04554,1708,GBS_Metagenome,-160.42901,-268.45742,98.02366
2058411570_GBSSS_contig04557,1708,GBS_Metagenome,307.26416,-58.083242,50.4343
2058376708_GBSSS_contig04531,1707,GBS_Metagenome,107.04407,-57.722469,77.09394
2058411705_GBSSS_contig04558,1707,GBS_Metagenome,290.65841,44.404878,5.3533984
2058412650_GBSSS_contig04564,1707,GBS_Metagenome,368.93199,-11.087307,-96.26015
2058411435_GBSSS_contig04556,1706,GBS_Metagenome,-487.03557,59.265325,-252.49056
2058411840_GBSSS_contig04559,1706,GBS_Metagenome,117.62254,-6.0207469,45.068205
2058413595_GBSSS_contig04571,1706,GBS_Metagenome,-25.825954,246.33399,90.70243
2058396280_GBSSS_contig04544,1705,GBS_Metagenome,-448.37667,-3.6109661,-220.94065
2058412245_GBSSS_contig04562,1705,GBS_Metagenome,-26.602359,203.09569,20.70901
2058412785_GBSSS_contig04565,1705,GBS_Metagenome,-103.54806,-173.73524,72.60561
2058413460_GBSSS_contig04570,1705,GBS_Metagenome,9.04449,242.34924,114.11981
2058413865_GBSSS_contig04573,1705,GBS_Metagenome,-148.06785,-195.36202,86.06612
2058414135_GBSSS_contig04574,1704,GBS_Metagenome,-133.19348,-276.59751,105.70182
2058413325_GBSSS_contig04569,1703,GBS_Metagenome,-98.45122,153.83977,69.971909
2058414405_GBSSS_contig04576,1703,GBS_Metagenome,163.33772,199.75795,27.173881
2058412380_GBSSS_contig04563,1702,GBS_Metagenome,53.653327,209.98096,70.93961
2058414810_GBSSS_contig04579,1702,GBS_Metagenome,16.090193,320.91577,81.68846
2058412110_GBSSS_contig04561,1701,GBS_Metagenome,-592.62161,-76.66638,-235.20875
2058413055_GBSSS_contig04567,1701,GBS_Metagenome,161.30023,-139.99146,142.50054
2058414270_GBSSS_contig04575,1701,GBS_Metagenome,27.938351,263.49148,90.80379
2058414675_GBSSS_contig04578,1701,GBS_Metagenome,-179.9798,103.39742,54.667095
2058414945_GBSSS_contig04580,1701,GBS_Metagenome,-109.6459,-250.33631,103.7967
2058414540_GBSSS_contig04577,1700,GBS_Metagenome,-477.40518,10.102043,-138.5398
2058415350_GBSSS_contig04583,1700,GBS_Metagenome,331.87126,-51.587221,-86.97444
2058415620_GBSSS_contig04584,1700,GBS_Metagenome,-0.69542144,279.60884,112.04102
2058415755_GBSSS_contig04585,1700,GBS_Metagenome,342.19304,-30.612253,-115.86988
2058391693_GBSSS_contig04541,1699,GBS_Metagenome,291.99254,-22.844556,-67.209359
2058415215_GBSSS_contig04582,1699,GBS_Metagenome,345.96961,-31.426234,-137.44955
2058415890_GBSSS_contig04586,1698,GBS_Metagenome,-69.06886,-260.36899,102.57079
2058416565_GBSSS_contig04591,1698,GBS_Metagenome,342.93469,-24.159583,-111.38001
2058416025_GBSSS_contig04587,1697,GBS_Metagenome,84.11347,30.919392,19.052558
2058416430_GBSSS_contig04590,1697,GBS_Metagenome,-168.45535,-214.77295,118.28383
2058417105_GBSSS_contig04594,1695,GBS_Metagenome,-301.29197,-61.350289,8.276506
2058416160_GBSSS_contig04588,1694,GBS_Metagenome,171.75347,257.89309,69.04548
2058416295_GBSSS_contig04589,1694,GBS_Metagenome,-33.391673,184.07732,4.1276928
2058416700_GBSSS_contig04592,1694,GBS_Metagenome,-45.988593,220.4195,77.68978
2058413190_GBSSS_contig04568,1692,GBS_Metagenome,-123.51052,273.82397,121.27864
2058416835_GBSSS_contig04593,1692,GBS_Metagenome,-130.20448,227.89263,27.455435
2058417240_GBSSS_contig04595,1692,GBS_Metagenome,20.441533,69.226122,4.8846329
2058417645_GBSSS_contig04598,1692,GBS_Metagenome,-150.58841,-243.08655,73.65932
2058351463_GBSSS_contig04604,1691,GBS_Metagenome,14.989072,251.35593,116.52172
2058351598_GBSSS_contig04605,1691,GBS_Metagenome,430.3243,-62.019363,-138.50697
2058351733_GBSSS_contig04606,1691,GBS_Metagenome,37.018485,211.24327,81.29128
2058352408_GBSSS_contig04611,1691,GBS_Metagenome,267.07128,-90.96255,59.652236
2058370768_GBSSS_contig04527,1691,GBS_Metagenome,-59.48383,163.20696,44.535729
2058418185_GBSSS_contig04602,1691,GBS_Metagenome,170.41353,-151.68622,36.702932
2058352003_GBSSS_contig04608,1690,GBS_Metagenome,-152.61358,-104.04492,79.88736
2058352138_GBSSS_contig04609,1689,GBS_Metagenome,-162.90687,-204.78178,103.20457
2058352543_GBSSS_contig04612,1689,GBS_Metagenome,459.30122,-22.474921,-191.10224
2058353083_GBSSS_contig04615,1689,GBS_Metagenome,335.62858,-100.9743,51.784327
2058418320_GBSSS_contig04603,1689,GBS_Metagenome,-102.98876,-200.08583,99.35002
2058353218_GBSSS_contig04616,1688,GBS_Metagenome,-375.99562,-197.46391,120.47868
2058417510_GBSSS_contig04597,1688,GBS_Metagenome,-36.39664,240.6292,59.685521
2058418050_GBSSS_contig04601,1688,GBS_Metagenome,-241.70923,-224.62188,167.43398
2058353758_GBSSS_contig04620,1687,GBS_Metagenome,244.88366,-3.0037189,-81.15338
2058352678_GBSSS_contig04613,1686,GBS_Metagenome,-0.7709527,303.0069,57.595279
2058417915_GBSSS_contig04600,1686,GBS_Metagenome,-199.46689,-229.4208,151.04215
2058351868_GBSSS_contig04607,1685,GBS_Metagenome,-268.21865,-198.40142,1.9650302
2058353623_GBSSS_contig04619,1685,GBS_Metagenome,-82.23908,-135.08327,101.40529
2058353893_GBSSS_contig04621,1685,GBS_Metagenome,-46.16227,28.748895,-16.675421
2058411300_GBSSS_contig04555,1685,GBS_Metagenome,-218.61406,-248.21349,63.169596
2058417375_GBSSS_contig04596,1685,GBS_Metagenome,-22.397788,217.04242,153.14061
2058354568_GBSSS_contig04625,1684,GBS_Metagenome,-107.66182,-244.56964,96.02775
2058354163_GBSSS_contig04623,1683,GBS_Metagenome,-120.12987,-207.04698,75.72817
2058386424_GBSSS_contig02835,1683,GBS_Metagenome,80.54361,50.781276,62.760194
2058353488_GBSSS_contig04618,1682,GBS_Metagenome,1.5235052,274.35786,103.88609
2058354973_GBSSS_contig04628,1682,GBS_Metagenome,-171.24611,-177.90696,20.672848
2058355108_GBSSS_contig04629,1681,GBS_Metagenome,-553.03276,27.327076,-278.96043
2058352948_GBSSS_contig04614,1680,GBS_Metagenome,-125.59533,-248.69383,170.54177
2058353353_GBSSS_contig04617,1679,GBS_Metagenome,371.57862,-24.891664,-124.51096
2058355513_GBSSS_contig04632,1679,GBS_Metagenome,-119.09016,-230.29426,72.66196
2058352273_GBSSS_contig04610,1678,GBS_Metagenome,-28.992614,215.32931,82.19897
2058355243_GBSSS_contig04630,1678,GBS_Metagenome,-244.88751,-19.216057,-78.21793
2058355648_GBSSS_contig04633,1677,GBS_Metagenome,355.40799,26.891214,-99.5183
2058356863_GBSSS_contig04642,1677,GBS_Metagenome,51.55668,231.7539,53.293079
2058356728_GBSSS_contig04641,1676,GBS_Metagenome,-40.549747,178.04822,39.982775
2058356998_GBSSS_contig04643,1676,GBS_Metagenome,-129.15427,-250.63346,131.08732
2058356458_GBSSS_contig04639,1675,GBS_Metagenome,-455.11235,44.461172,-229.73006
2058354433_GBSSS_contig04624,1674,GBS_Metagenome,-147.81599,80.76929,69.20571
2058355918_GBSSS_contig04635,1674,GBS_Metagenome,-204.70751,-177.9344,137.57072
2058357133_GBSSS_contig04644,1674,GBS_Metagenome,293.21621,-37.644173,-101.47872
2058357538_GBSSS_contig04646,1674,GBS_Metagenome,55.108879,-5.8753051,-21.309946
2058357673_GBSSS_contig04647,1674,GBS_Metagenome,-44.624202,260.05007,52.7842
2058358078_GBSSS_contig04650,1674,GBS_Metagenome,428.0808,-71.2446,-111.10883
2058355378_GBSSS_contig04631,1673,GBS_Metagenome,-491.52999,52.803961,-223.49859
2058356593_GBSSS_contig04640,1673,GBS_Metagenome,22.832229,204.26651,65.896509
2058358213_GBSSS_contig04651,1673,GBS_Metagenome,142.03735,-58.157554,10.734234
2058357943_GBSSS_contig04649,1671,GBS_Metagenome,-176.59719,-166.74448,70.63329
2058356053_GBSSS_contig04636,1670,GBS_Metagenome,-353.2221,-234.99252,154.70588
2058357808_GBSSS_contig04648,1670,GBS_Metagenome,-309.87334,-223.62361,188.22944
2058358483_GBSSS_contig04653,1670,GBS_Metagenome,-216.25408,157.62327,34.403138
2058359023_GBSSS_contig04656,1670,GBS_Metagenome,34.961416,280.76167,139.07887
2058358348_GBSSS_contig04652,1668,GBS_Metagenome,-27.612788,195.53632,103.38958
2058358888_GBSSS_contig04655,1668,GBS_Metagenome,-436.04778,-290.63965,96.11021
2058359158_GBSSS_contig04657,1668,GBS_Metagenome,-142.30867,-201.55961,131.67588
2058359563_GBSSS_contig04660,1668,GBS_Metagenome,298.15093,-49.029057,64.040564
2058397889_GBSSS_contig04412,1668,GBS_Metagenome,287.80647,-18.334428,-72.94112
2058359293_GBSSS_contig04658,1667,GBS_Metagenome,335.04618,-49.286125,56.876337
2058359698_GBSSS_contig04661,1667,GBS_Metagenome,-116.06602,-152.24517,100.52476
2058356323_GBSSS_contig04638,1666,GBS_Metagenome,-171.21279,168.22624,39.590565
2058358618_GBSSS_contig04654,1666,GBS_Metagenome,-142.34409,165.05237,8.830353
2058359428_GBSSS_contig04659,1666,GBS_Metagenome,-389.57128,-11.000444,-156.67211
2058360508_GBSSS_contig04666,1665,GBS_Metagenome,301.62566,-20.560897,72.95267
2058360373_GBSSS_contig04665,1664,GBS_Metagenome,-99.08458,157.82879,112.21294
2058360778_GBSSS_contig04668,1664,GBS_Metagenome,-55.679001,-298.63638,138.03965
2058360913_GBSSS_contig04669,1664,GBS_Metagenome,-302.69848,62.54822,-13.122459
2058361048_GBSSS_contig04670,1664,GBS_Metagenome,-6.8573645,-42.53431,81.74761
2058359833_GBSSS_contig04662,1662,GBS_Metagenome,357.896,-57.411732,-90.11912
2058359968_GBSSS_contig04663,1662,GBS_Metagenome,-376.10279,-241.3264,173.23551
2058361318_GBSSS_contig04672,1662,GBS_Metagenome,148.70611,282.39939,13.535676
2058356188_GBSSS_contig04637,1661,GBS_Metagenome,-163.44293,-270.02227,88.93248
2058357403_GBSSS_contig04645,1660,GBS_Metagenome,-460.25749,-87.37372,-157.63216
2058360643_GBSSS_contig04667,1660,GBS_Metagenome,191.89961,-8.31236,45.309768
2058362533_GBSSS_contig04680,1660,GBS_Metagenome,-507.20236,13.492248,-295.701
2058363073_GBSSS_contig04684,1660,GBS_Metagenome,478.10875,-72.84627,-187.74119
2058361858_GBSSS_contig04675,1659,GBS_Metagenome,28.854028,240.38112,37.209746
2058362398_GBSSS_contig04679,1659,GBS_Metagenome,-153.70026,-204.36731,76.95828
2058404459_GBSSS_contig04457,1659,GBS_Metagenome,-149.61275,-250.89974,97.79602
2058361183_GBSSS_contig04671,1658,GBS_Metagenome,70.71365,24.64287,14.37254
2058362668_GBSSS_contig04681,1658,GBS_Metagenome,-380.66609,76.5135,-33.488938
2058362803_GBSSS_contig04682,1658,GBS_Metagenome,-269.58085,-235.53747,24.693018
2058363613_GBSSS_contig04687,1657,GBS_Metagenome,170.88673,240.21865,49.665952
2058363883_GBSSS_contig04689,1657,GBS_Metagenome,-10.630102,-172.23297,147.62524
2058364018_GBSSS_contig04690,1657,GBS_Metagenome,46.027282,-11.372676,30.514323
2058364153_GBSSS_contig04691,1657,GBS_Metagenome,-51.706424,298.51472,108.23701
2058361993_GBSSS_contig04676,1656,GBS_Metagenome,-19.947942,153.13879,5.9735991
2058363343_GBSSS_contig04685,1656,GBS_Metagenome,-50.893395,270.1734,72.64551
2058363748_GBSSS_contig04688,1656,GBS_Metagenome,-164.85371,-203.35602,14.780143
2058360103_GBSSS_contig04664,1655,GBS_Metagenome,-187.96848,-231.84763,62.261843
2058362263_GBSSS_contig04678,1655,GBS_Metagenome,-468.74282,-150.52121,-88.29114
2058363478_GBSSS_contig04686,1654,GBS_Metagenome,332.20649,-63.903644,25.444349
2058364288_GBSSS_contig04692,1654,GBS_Metagenome,-146.97018,-44.78348,11.954348
2058364828_GBSSS_contig04695,1653,GBS_Metagenome,-16.20633,224.84938,85.98562
2058365503_GBSSS_contig04700,1653,GBS_Metagenome,-289.6488,-231.10136,220.02652
2058365908_GBSSS_contig04703,1653,GBS_Metagenome,31.916549,-42.934605,79.09839
2058362938_GBSSS_contig04683,1652,GBS_Metagenome,53.898719,233.27052,79.95036
2058365638_GBSSS_contig04701,1652,GBS_Metagenome,329.02597,-70.00308,-68.198704
2058365773_GBSSS_contig04702,1652,GBS_Metagenome,-341.65012,-49.525042,-97.75514
2058366718_GBSSS_contig04707,1652,GBS_Metagenome,-68.378604,170.11204,60.520334
2058366583_GBSSS_contig04706,1651,GBS_Metagenome,151.85086,175.74508,-2.9698256
2058415080_GBSSS_contig04581,1650,GBS_Metagenome,-287.07973,-250.88602,194.3928
2058366988_GBSSS_contig04709,1649,GBS_Metagenome,-144.91029,111.07446,68.725041
2058366853_GBSSS_contig04708,1648,GBS_Metagenome,274.98373,-70.83223,83.77915
