Contig,Organism,Size,dim1,dim2,dim3
Sequence0000003905,Metagenome,3073,236.29291,-123.13504,-172.49337
Sequence0000003890,Metagenome,3072,-126.04774,373.26751,-19.652654
Sequence0000003902,Metagenome,3072,30.084936,272.24211,132.74387
Sequence0000003907,Metagenome,3072,217.29981,6.2375138,100.02482
Sequence0000003908,Metagenome,3071,265.64825,-81.52942,-184.33352
Sequence0000003909,Metagenome,3071,82.63059,87.61823,-9.10028
Sequence0000003906,Metagenome,3070,199.39346,-18.686465,-31.315102
Sequence0000003897,Metagenome,3069,261.58041,-87.40732,-158.70232
Sequence0000003910,Metagenome,3067,-236.94986,183.99031,-144.76693
Sequence0000003911,Metagenome,3067,85.75763,7.738766,71.20855
Sequence0000003912,Metagenome,3066,-544.95434,-330.6744,-10.730489
Sequence0000003915,Metagenome,3062,-13.286889,16.949478,-7.91301
Sequence0000003913,Metagenome,3061,-437.42041,-222.03699,15.19581
Sequence0000003916,Metagenome,3061,-54.736654,114.0279,-106.40301
Sequence0000003917,Metagenome,3060,-182.81543,85.96014,3.3319937
Sequence0000003918,Metagenome,3060,185.37792,-65.521484,-134.17131
Sequence0000003914,Metagenome,3057,-473.7796,-238.35553,6.0690693
Sequence0000003919,Metagenome,3057,-498.30249,17.009475,99.33308
Sequence0000003920,Metagenome,3057,52.612728,47.472495,-72.57334
Sequence0000003921,Metagenome,3057,73.4055,98.68523,-100.23797
Sequence0000003922,Metagenome,3057,-51.831514,134.01255,-120.43479
Sequence0000003924,Metagenome,3055,261.09349,-86.43243,-166.26841
Sequence0000003925,Metagenome,3054,249.27119,-119.93191,-169.27134
Sequence0000003926,Metagenome,3053,-120.16417,43.980195,-57.65326
Sequence0000003923,Metagenome,3052,-460.40715,-38.584147,23.198588
Sequence0000003927,Metagenome,3052,-404.5972,-185.31478,-8.944292
Sequence0000003929,Metagenome,3052,141.77576,22.295959,70.8771
Sequence0000003930,Metagenome,3051,-496.40815,-42.988169,41.795607
Sequence0000003931,Metagenome,3051,257.83856,-93.7608,-170.68933
Sequence0000003932,Metagenome,3051,198.17924,-82.9794,-93.97913
Sequence0000003933,Metagenome,3049,-520.80665,-33.696803,7.677796
Sequence0000003934,Metagenome,3049,-233.26345,-0.27119022,-97.48494
Sequence0000003935,Metagenome,3048,84.81515,27.407282,77.81452
Sequence0000003936,Metagenome,3048,126.83972,34.810713,40.104015
Sequence0000003938,Metagenome,3047,173.09131,45.944136,-156.70669
Sequence0000003928,Metagenome,3046,-408.18162,55.203708,41.369755
Sequence0000003939,Metagenome,3046,-290.75179,-10.36707,69.560078
Sequence0000003940,Metagenome,3045,-344.3153,41.9629,-104.17169
Sequence0000003937,Metagenome,3044,-2.6842935,2.716868,51.499112
Sequence0000003941,Metagenome,3044,210.83706,-109.08282,-158.20924
Sequence0000003942,Metagenome,3043,-276.07419,-49.581231,-15.007874
Sequence0000003943,Metagenome,3043,-356.62277,-180.83065,9.992367
Sequence0000003944,Metagenome,3043,-414.25146,-50.547385,104.56047
Sequence0000003945,Metagenome,3042,-47.116678,88.0313,-29.319304
Sequence0000003946,Metagenome,3039,-505.28653,-266.38234,66.809232
Sequence0000003948,Metagenome,3039,209.12661,-112.44933,-190.66922
Sequence0000003949,Metagenome,3038,150.04038,32.905348,-97.92153
Sequence0000003950,Metagenome,3037,216.69851,-97.94533,-186.53516
Sequence0000003951,Metagenome,3037,16.175999,10.085936,5.7129051
Sequence0000003953,Metagenome,3036,100.24007,84.16282,-0.7880922
Sequence0000003954,Metagenome,3036,-314.9762,145.02705,-67.5479
Sequence0000003952,Metagenome,3035,89.03188,5.1432871,66.83187
Sequence0000003955,Metagenome,3033,-114.13122,-37.762914,-18.423895
Sequence0000003956,Metagenome,3033,-232.58809,34.485255,-24.481716
Sequence0000003957,Metagenome,3033,27.803629,-20.112519,49.0021
Sequence0000003958,Metagenome,3033,-120.22955,95.68391,-71.46972
Sequence0000003959,Metagenome,3031,-359.77403,56.913906,-58.901514
Sequence0000003961,Metagenome,3031,-189.91336,49.972566,-56.89362
Sequence0000003960,Metagenome,3028,-398.1551,-128.79496,-2.2335334
Sequence0000003963,Metagenome,3027,-36.511153,238.66437,131.41051
Sequence0000003962,Metagenome,3025,-101.29945,87.01679,-79.46204
Sequence0000003964,Metagenome,3024,167.5464,11.509708,-24.721634
Sequence0000003965,Metagenome,3024,-428.66719,-2.7359563,74.85282
Sequence0000003966,Metagenome,3021,25.556524,19.854709,89.42101
Sequence0000003972,Metagenome,3020,121.39855,12.75526,42.873789
Sequence0000003973,Metagenome,3020,-374.00846,-89.58635,2.7058059
Sequence0000003974,Metagenome,3020,110.01893,35.536522,102.22821
Sequence0000003975,Metagenome,3019,233.68058,-129.33599,-197.92934
Sequence0000003976,Metagenome,3019,282.76766,-156.07221,117.2171
Sequence0000003977,Metagenome,3019,-104.02371,18.049255,-33.353859
Sequence0000003967,Metagenome,3018,-79.45665,203.07854,77.23982
Sequence0000003970,Metagenome,3017,-34.127268,19.39315,35.690242
Sequence0000003978,Metagenome,3017,227.40711,-107.62059,-168.245
Sequence0000003980,Metagenome,3017,-376.99172,-21.087682,118.1866
Sequence0000003981,Metagenome,3016,93.40933,36.175482,30.596965
Sequence0000003969,Metagenome,3015,174.78601,14.850297,-56.782628
Sequence0000003979,Metagenome,3015,-232.61406,152.7309,110.12967
Sequence0000003982,Metagenome,3013,-451.1003,-34.983305,87.48243
Sequence0000003983,Metagenome,3012,-552.29741,-88.95971,103.27296
Sequence0000003984,Metagenome,3012,-1.7532333,101.62754,-39.030607
Sequence0000003986,Metagenome,3012,-481.2948,-112.49301,10.734066
Sequence0000003987,Metagenome,3012,22.463616,237.9076,143.40165
Sequence0000003985,Metagenome,3011,276.51701,-9.354982,-149.98564
Sequence0000003988,Metagenome,3011,-154.93352,4.5545878,-50.711969
Sequence0000003990,Metagenome,3008,-471.3359,-294.36239,-32.343787
Sequence0000003991,Metagenome,3008,85.6702,-8.980076,24.195605
Sequence0000003989,Metagenome,3006,260.36941,-125.17085,98.09919
Sequence0000003992,Metagenome,3006,42.154728,290.7569,32.132625
Sequence0000003993,Metagenome,3005,-516.43942,-122.58848,112.5425
Sequence0000003994,Metagenome,3004,-256.73942,12.942328,38.390975
Sequence0000003995,Metagenome,3003,-216.25485,114.66084,84.50351
Sequence0000003997,Metagenome,3003,-81.04803,89.28647,10.731875
Sequence0000003996,Metagenome,3002,35.244993,36.763538,-12.480734
Sequence0000003998,Metagenome,3001,199.8164,100.99992,-147.82166
Sequence0000004000,Metagenome,3001,-114.55038,-43.989302,-184.61443
Sequence0000004001,Metagenome,3000,226.32582,-94.24317,-176.39097
Sequence0000004002,Metagenome,2999,-89.19141,112.87444,-2.7843452
Sequence0000003999,Metagenome,2997,24.329389,-20.565853,73.31737
Sequence0000004005,Metagenome,2997,176.77912,30.217712,-34.531238
Sequence0000004006,Metagenome,2995,243.00605,-76.46429,-138.30747
Sequence0000004008,Metagenome,2995,-16.627541,225.04286,101.38324
Sequence0000004009,Metagenome,2995,228.34042,-119.1806,-195.30175
Sequence0000004010,Metagenome,2994,173.17762,109.79759,-163.2694
Sequence0000004011,Metagenome,2994,-390.1317,-100.37027,109.09136
Sequence0000004013,Metagenome,2994,139.71531,-2.0265483,79.75898
Sequence0000004004,Metagenome,2993,-252.82488,33.751459,-70.49672
Sequence0000004012,Metagenome,2992,-4.0306959,385.42273,-5.1033059
Sequence0000004015,Metagenome,2992,155.76911,-13.239366,61.206026
Sequence0000004017,Metagenome,2992,347.88488,-125.81219,162.75364
Sequence0000004014,Metagenome,2991,3.8421474,-25.223597,105.91679
Sequence0000004018,Metagenome,2991,55.241683,313.97569,-10.159919
Sequence0000004003,Metagenome,2990,81.87459,70.32319,18.053693
Sequence0000004007,Metagenome,2990,220.38478,-113.07912,-151.77652
Sequence0000004016,Metagenome,2990,-568.37095,-232.70611,13.567666
Sequence0000004019,Metagenome,2990,5.4146547,8.406468,-13.71671
Sequence0000004020,Metagenome,2989,-522.09808,-92.30235,39.105185
Sequence0000004021,Metagenome,2989,105.33215,-2.4924249,61.376357
Sequence0000004022,Metagenome,2987,36.372224,70.59962,-11.777122
Sequence0000004023,Metagenome,2986,124.84682,6.2881168,58.826019
Sequence0000004024,Metagenome,2984,124.66153,115.56062,-15.973104
Sequence0000004026,Metagenome,2983,-217.32844,16.366238,25.717713
Sequence0000004027,Metagenome,2980,-408.47884,12.788825,-43.644314
Sequence0000004025,Metagenome,2979,90.77187,50.95216,11.054344
Sequence0000004030,Metagenome,2978,-159.79537,14.549136,-20.282927
Sequence0000004028,Metagenome,2977,106.65501,-102.68307,121.98249
Sequence0000004032,Metagenome,2976,-379.84422,-85.27414,16.895578
Sequence0000004029,Metagenome,2975,188.59848,-211.49478,123.84995
Sequence0000004031,Metagenome,2975,-546.26159,-365.27925,2.6984356
Sequence0000004033,Metagenome,2974,21.400246,45.858141,-60.250372
Sequence0000004035,Metagenome,2974,-14.665889,11.185216,-61.815194
Sequence0000004036,Metagenome,2973,-260.32839,-21.235487,19.933627
Sequence0000004034,Metagenome,2972,111.49607,20.087256,143.07888
Sequence0000004037,Metagenome,2971,198.2421,10.057362,140.3871
Sequence0000004038,Metagenome,2971,20.864641,-36.783712,-72.3534
Sequence0000004039,Metagenome,2971,-98.21833,13.211331,34.048539
Sequence0000004040,Metagenome,2967,254.23097,-123.09878,-212.3212
Sequence0000004041,Metagenome,2967,227.62355,0.20278713,77.88186
Sequence0000004042,Metagenome,2967,81.27161,-42.037079,25.176046
Sequence0000004043,Metagenome,2964,-220.72547,-49.194124,-61.721527
Sequence0000004046,Metagenome,2964,156.45287,-4.2390649,57.376508
Sequence0000004044,Metagenome,2963,-197.47287,-23.716854,-33.696278
Sequence0000004047,Metagenome,2960,-25.956168,199.36196,-35.835527
Sequence0000004048,Metagenome,2959,235.38599,-88.16318,-171.06264
Sequence0000004049,Metagenome,2959,-8.832201,72.85005,-61.793116
Sequence0000004050,Metagenome,2957,199.0275,-71.75749,-154.9107
Sequence0000004051,Metagenome,2957,3.4779843,96.23397,-82.0785
Sequence0000004053,Metagenome,2957,191.68597,84.22449,-145.21738
Sequence0000004054,Metagenome,2956,-342.06662,-160.41991,31.376954
Sequence0000004055,Metagenome,2956,-8.357517,361.74964,26.117644
Sequence0000004058,Metagenome,2952,155.23228,123.17214,8.583015
Sequence0000004056,Metagenome,2951,188.98257,-96.63038,-174.95975
Sequence0000004059,Metagenome,2951,179.63946,3.4564236,114.5977
Sequence0000004060,Metagenome,2951,-248.91195,24.584343,-6.8883661
Sequence0000004061,Metagenome,2950,-270.20693,29.74097,20.948025
Sequence0000004063,Metagenome,2949,-56.78904,252.09114,42.216748
Sequence0000004065,Metagenome,2948,85.97904,-29.812335,82.96561
Sequence0000004066,Metagenome,2947,-563.19102,-88.6753,41.620145
Sequence0000004064,Metagenome,2946,-348.54771,-192.83971,-20.327601
Sequence0000004067,Metagenome,2946,-161.13888,33.111484,4.6375308
Sequence0000004068,Metagenome,2946,266.80234,-113.82896,-137.79465
Sequence0000004045,Metagenome,2945,-1.2305216,223.79924,121.27262
Sequence0000004062,Metagenome,2944,224.34279,-78.73474,-149.20717
Sequence0000004069,Metagenome,2944,219.12961,-103.71095,-104.16322
Sequence0000004070,Metagenome,2944,251.55543,-106.87243,-181.64643
Sequence0000004071,Metagenome,2944,119.80122,-43.110179,49.161343
Sequence0000004073,Metagenome,2943,-392.6174,31.46416,43.304758
Sequence0000004072,Metagenome,2942,-611.63494,-139.11226,26.535145
Sequence0000004074,Metagenome,2942,-291.73564,91.82299,-57.548799
Sequence0000004057,Metagenome,2941,-350.60613,-108.9354,-20.018166
Sequence0000004075,Metagenome,2940,155.84576,65.265648,-132.35299
Sequence0000004076,Metagenome,2938,110.44992,24.906084,-69.38134
Sequence0000004080,Metagenome,2934,163.26366,-20.157571,77.07392
Sequence0000004077,Metagenome,2933,127.66663,12.194238,91.54824
Sequence0000004078,Metagenome,2933,324.16146,-109.96097,93.08194
Sequence0000004081,Metagenome,2933,39.080076,35.591024,8.784909
Sequence0000004082,Metagenome,2932,312.86381,-126.09009,-190.56961
Sequence0000004083,Metagenome,2932,-35.153664,69.163654,-6.6108154
Sequence0000004079,Metagenome,2931,91.84945,12.612222,39.169403
Sequence0000004084,Metagenome,2931,-577.06278,-54.570922,36.892317
Sequence0000004085,Metagenome,2931,-28.473753,58.242604,-91.88641
Sequence0000004087,Metagenome,2929,-330.31502,8.234583,95.17522
Sequence0000004086,Metagenome,2928,-32.826591,29.783943,-21.516691
Sequence0000004088,Metagenome,2926,-228.28085,8.533532,67.859225
Sequence0000004090,Metagenome,2925,-65.551374,11.398331,-32.206419
Sequence0000004091,Metagenome,2924,-420.51919,-259.75292,64.635858
Sequence0000004092,Metagenome,2924,62.012384,-3.6744827,-85.11475
Sequence0000004094,Metagenome,2923,-48.328175,324.74729,7.722869
Sequence0000004095,Metagenome,2920,6.172278,46.396714,2.4785138
Sequence0000004096,Metagenome,2920,55.169569,-13.134058,88.98428
Sequence0000004098,Metagenome,2919,85.02823,64.66621,0.9976302
Sequence0000004099,Metagenome,2919,-9.514253,10.18787,-23.7321
Sequence0000004101,Metagenome,2918,179.40846,-49.138467,-172.29982
Sequence0000004102,Metagenome,2918,197.62897,-0.45218831,5.0148826
Sequence0000004089,Metagenome,2917,232.82231,-95.29338,71.1683
Sequence0000004097,Metagenome,2917,-362.63906,-36.14814,92.36738
Sequence0000004103,Metagenome,2917,-260.87474,77.68124,110.73496
Sequence0000004104,Metagenome,2917,235.76245,-106.12322,71.96973
Sequence0000004100,Metagenome,2916,-386.88209,-187.32035,14.33803
Sequence0000004105,Metagenome,2916,36.475096,-2.7436836,52.086622
Sequence0000004106,Metagenome,2916,-6.71426,5.3419667,3.9208834
Sequence0000004107,Metagenome,2914,168.77434,-20.470604,108.02491
Sequence0000004108,Metagenome,2914,245.13048,-81.67124,-141.95769
Sequence0000004109,Metagenome,2914,129.83103,-0.9007642,-36.986194
Sequence0000004110,Metagenome,2913,-435.0885,-38.113355,80.99413
Sequence0000004111,Metagenome,2913,-382.63435,-226.04393,-5.6950551
Sequence0000004112,Metagenome,2911,-0.7120204,-25.540445,102.04341
Sequence0000004113,Metagenome,2910,4.4849406,12.434331,29.815541
Sequence0000004117,Metagenome,2908,-644.6853,-14.913857,34.354264
Sequence0000004115,Metagenome,2907,253.97239,-121.76654,-204.91632
Sequence0000004118,Metagenome,2907,228.15639,-11.833052,-112.53655
Sequence0000004119,Metagenome,2905,-415.12877,182.23457,27.380423
Sequence0000004120,Metagenome,2903,-3.3725076,-4.8049442,-101.0723
Sequence0000004122,Metagenome,2903,-88.61293,461.89381,-45.230493
Sequence0000004093,Metagenome,2902,235.81285,-105.13573,-158.19174
Sequence0000004123,Metagenome,2902,-444.72407,-10.238816,-45.548615
Sequence0000004124,Metagenome,2902,-350.45185,62.939184,58.32204
Sequence0000004125,Metagenome,2901,-71.46895,-37.708468,82.684
Sequence0000004116,Metagenome,2900,-383.2745,126.61929,90.77334
Sequence0000004126,Metagenome,2900,28.7693,51.733381,-22.617168
Sequence0000004121,Metagenome,2899,-118.40948,31.920735,-49.30093
Sequence0000004127,Metagenome,2899,185.54291,-75.83793,107.55143
Sequence0000004128,Metagenome,2897,-156.20234,14.303324,-67.982173
Sequence0000004131,Metagenome,2894,95.87543,-65.152969,13.496728
Sequence0000004132,Metagenome,2893,-104.63159,-51.41913,20.728582
Sequence0000004133,Metagenome,2891,85.51074,-50.668058,123.80095
Sequence0000004137,Metagenome,2891,-1.0919349,271.23299,100.14704
Sequence0000004138,Metagenome,2891,-396.0852,-78.84905,17.611958
Sequence0000004139,Metagenome,2890,248.60479,-14.806302,44.39064
Sequence0000004140,Metagenome,2890,-368.18992,67.202716,-159.51481
Sequence0000004136,Metagenome,2889,-301.18382,-158.04285,49.353857
Sequence0000004141,Metagenome,2889,-29.999998,186.0243,106.95118
Sequence0000004142,Metagenome,2889,213.12557,-156.99642,-150.31072
Sequence0000004135,Metagenome,2888,230.67604,-98.02562,-183.48806
Sequence0000004143,Metagenome,2887,153.23784,71.78892,-43.787345
Sequence0000004144,Metagenome,2887,-64.237334,7.085918,-36.81244
Sequence0000004145,Metagenome,2887,-402.97411,-71.65466,110.37558
Sequence0000004147,Metagenome,2886,-444.70209,-251.62592,12.086011
Sequence0000004146,Metagenome,2884,243.16124,-80.3964,-240.67666
Sequence0000004149,Metagenome,2884,277.01646,-86.22551,-159.59195
Sequence0000004150,Metagenome,2883,-307.53611,-6.7048275,49.749021
Sequence0000004151,Metagenome,2883,-525.12796,-15.544802,75.74798
Sequence0000004130,Metagenome,2881,227.45352,-73.92252,-139.58343
Sequence0000004152,Metagenome,2881,136.04059,17.714445,43.987111
Sequence0000004153,Metagenome,2881,169.29297,-18.793586,71.37529
Sequence0000004154,Metagenome,2879,236.11126,-127.63618,-166.04161
Sequence0000004155,Metagenome,2879,263.15219,-78.72382,-107.24994
Sequence0000004157,Metagenome,2877,233.39953,-86.15593,-172.86136
Sequence0000004158,Metagenome,2877,-419.31379,-69.191829,85.12679
Sequence0000004159,Metagenome,2876,50.383186,69.208489,-6.0356786
Sequence0000004156,Metagenome,2875,269.3271,-79.08313,-168.39417
Sequence0000004160,Metagenome,2874,232.85087,-90.06921,-114.24028
Sequence0000004161,Metagenome,2873,-235.09255,-24.908464,-15.293873
Sequence0000004162,Metagenome,2872,50.839565,29.176231,24.165428
Sequence0000004165,Metagenome,2869,-23.291051,84.79485,-67.65493
Sequence0000004166,Metagenome,2869,259.78659,-10.589656,10.24779
Sequence0000004168,Metagenome,2868,103.49885,-28.983997,68.051298
Sequence0000004163,Metagenome,2867,349.39632,27.340124,149.81834
Sequence0000004164,Metagenome,2867,-278.24181,2.5607127,-63.320194
Sequence0000004167,Metagenome,2867,-9.698395,42.851242,-25.705267
Sequence0000004170,Metagenome,2866,242.26958,6.3343189,-44.211727
Sequence0000004171,Metagenome,2865,256.79325,-104.23091,-173.98878
Sequence0000004172,Metagenome,2864,126.65933,-2.6363351,42.92169
Sequence0000004173,Metagenome,2864,90.16665,65.418465,-9.539579
Sequence0000004174,Metagenome,2864,50.330994,29.099049,26.632627
Sequence0000004176,Metagenome,2864,-352.6656,20.070246,106.30319
Sequence0000004177,Metagenome,2864,147.93527,-22.502858,-184.02489
Sequence0000004178,Metagenome,2863,75.62296,25.985554,13.532743
Sequence0000004179,Metagenome,2863,264.35367,-76.80267,-154.36288
Sequence0000004180,Metagenome,2863,-310.53974,-11.60369,-2.4961237
Sequence0000004181,Metagenome,2863,-97.48907,-61.019112,5.0929445
Sequence0000004182,Metagenome,2863,-510.51805,-46.525997,95.36513
Sequence0000004183,Metagenome,2863,-302.25167,-26.906369,45.503374
